SiteID,Lat,Long,SpCode,CC,Family,Genus,Species,Name,lifeform
KN12,-32.3761,118.46,MELACUAC,,Myrtaceae,Melaleuca,acuminata,Melaleuca acuminata,NA
KN12,-32.3761,118.46,EUCFLO,,Myrtaceae,Eucalyptus,flocktoniae,Eucalyptus flocktoniae,mallee
KN12,-32.3761,118.46,MELLAT_A,,Myrtaceae,Melaleuca,lateriflora,Melaleuca lateriflora,shrub
KN12,-32.3761,118.46,MELADN,,Myrtaceae,Melaleuca,adnata,Melaleuca adnata,shrub
KN12,-32.3761,118.46,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
KN13,-32.3967,118.8183,EUCSAL_A,,Myrtaceae,Eucalyptus,salmonophloia,Eucalyptus salmonophloia,tree
KN13,-32.3967,118.8183,MELPAUFA,,Myrtaceae,Melaleuca,pauperiflora,Melaleuca pauperiflora,NA
KN14,-32.3922,118.3702,CALBREST,,Myrtaceae,Calytrix,breviseta,Calytrix breviseta,NA
KN15,-32.2777,118.3296,MICOBO_A,,Myrtaceae,Micromyrtus,obovata,Micromyrtus obovata,shrub
KN15,-32.2777,118.3296,BAEMUR,,Myrtaceae,Baeckea,muricata,Baeckea muricata,shrub
KN15,-32.2777,118.3296,EUCBUR,,Myrtaceae,Eucalyptus,burracoppinensis,Eucalyptus burracoppinensis,mallee
KN15,-32.2777,118.3296,MELCOR_A,,Myrtaceae,Melaleuca,cordata,Melaleuca cordata,shrub
KN15,-32.2777,118.3296,MELPUN,,Myrtaceae,Melaleuca,pungens,Melaleuca pungens,shrub
KN15,-32.2777,118.3296,MELACFU,,Myrtaceae,Melaleuca,cf.,Melaleuca cf.,NA
KN15,-32.2777,118.3296,VERPIC,,Myrtaceae,Verticordia,picta,Verticordia picta,shrub
KN15,-32.2777,118.3296,BAECRI,,Myrtaceae,Baeckea,crispiflora,Baeckea crispiflora,shrub
KN16,-32.274,118.3262,EUCFLO,,Myrtaceae,Eucalyptus,flocktoniae,Eucalyptus flocktoniae,mallee
KN16,-32.274,118.3262,EUCERYER,,Myrtaceae,Eucalyptus,erythronema,Eucalyptus erythronema,NA
KN16,-32.274,118.3262,EUCCAL_B,,Myrtaceae,Eucalyptus,calycogona,Eucalyptus calycogona,mallee
KN17,-32.4985,118.5564,EUCSAL_B,,Myrtaceae,Eucalyptus,salubris,Eucalyptus salubris,tree
KN17,-32.4985,118.5564,MELACUAC,,Myrtaceae,Melaleuca,acuminata,Melaleuca acuminata,NA
KN18,-32.4966,118.559,EUCPIL,,Myrtaceae,Eucalyptus,pileata,Eucalyptus pileata,mallee
KN19,-32.3829,118.4815,BEASCH,,Myrtaceae,Beaufortia,schaueri,Beaufortia schaueri,shrub
KN19,-32.3829,118.4815,MELCON_B,,Myrtaceae,Melaleuca,condylosa,Melaleuca condylosa,shrub
KN20,-32.3819,118.4814,EUCVEG,,Myrtaceae,Eucalyptus,vegrandis,Eucalyptus vegrandis,mallee
KN20,-32.3819,118.4814,EUCPIL,,Myrtaceae,Eucalyptus,pileata,Eucalyptus pileata,mallee
KN20,-32.3819,118.4814,EUCGARGA,,Myrtaceae,Eucalyptus,gardneri,Eucalyptus gardneri,NA
KN20,-32.3819,118.4814,EUCFLO,,Myrtaceae,Eucalyptus,flocktoniae,Eucalyptus flocktoniae,mallee
KN20,-32.3819,118.4814,CHACIL,,Myrtaceae,Chamelaucium,ciliatum,Chamelaucium ciliatum,shrub
KN20,-32.3819,118.4814,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
KN20,-32.3819,118.4814,MELADN,,Myrtaceae,Melaleuca,adnata,Melaleuca adnata,shrub
KN20,-32.3819,118.4814,MELADE,,Myrtaceae,Melaleuca,adenostyla,Melaleuca adenostyla,NA
KN22,-32.3484,118.1389,EUCLOXLI,,Myrtaceae,Eucalyptus,loxophleba,Eucalyptus loxophleba,NA
KN23,-32.3511,118.1265,EUCSAL_B,,Myrtaceae,Eucalyptus,salubris,Eucalyptus salubris,tree
KN23,-32.3511,118.1265,BAECRI,,Myrtaceae,Baeckea,crispiflora,Baeckea crispiflora,shrub
KN23,-32.3511,118.1265,EUCLON,,Myrtaceae,Eucalyptus,longicornis,Eucalyptus longicornis,tree
KN23,-32.3511,118.1265,MELTEU,,Myrtaceae,Melaleuca,teuthidoides,Melaleuca teuthidoides,shrub
KN24,-32.3339,117.8484,EUCASTAS,,Myrtaceae,Eucalyptus,astringens,Eucalyptus astringens,NA
KN24,-32.3339,117.8484,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
KN25,-32.3327,117.8474,BAECRI,,Myrtaceae,Baeckea,crispiflora,Baeckea crispiflora,shrub
KN25,-32.3327,117.8474,CALLES,,Myrtaceae,Calytrix,leschenaultii,Calytrix leschenaultii,shrub
KN25,-32.3327,117.8474,CALQUA,,Myrtaceae,Calothamnus,quadrifidus,Calothamnus quadrifidus,shrub
KN25,-32.3327,117.8474,LEPERU,,Myrtaceae,Leptospermum,erubescens,Leptospermum erubescens,shrub
KN25,-32.3327,117.8474,EUCALB,,Myrtaceae,Eucalyptus,albida,Eucalyptus albida,mallee
KN25,-32.3327,117.8474,MELTUB,,Myrtaceae,Melaleuca,tuberculata,Melaleuca tuberculata,shrub
KN26,-32.37,117.5855,VERPIC,,Myrtaceae,Verticordia,picta,Verticordia picta,shrub
KN26,-32.37,117.5855,VERCHR_B,,Myrtaceae,Verticordia,chrysanthella,Verticordia chrysanthella,shrub
KN26,-32.37,117.5855,MELLEP,,Myrtaceae,Melaleuca,leptospermoides,Melaleuca leptospermoides,shrub
KN26,-32.37,117.5855,BEAMIC,,Myrtaceae,Beaufortia,micrantha,Beaufortia micrantha,shrub
KN26,-32.37,117.5855,EUCMAC,,Myrtaceae,Eucalyptus,macrocarpa,Eucalyptus macrocarpa,mallee
KN26,-32.37,117.5855,BAEPRE,,Myrtaceae,Baeckea,preissiana,Baeckea preissiana,shrub
KN26,-32.37,117.5855,BAECRI,,Myrtaceae,Baeckea,crispiflora,Baeckea crispiflora,shrub
KN27,-32.4308,118.1291,EUCCAL_B,,Myrtaceae,Eucalyptus,calycogona,Eucalyptus calycogona,mallee
KN27,-32.4308,118.1291,EUCSAL_A,,Myrtaceae,Eucalyptus,salmonophloia,Eucalyptus salmonophloia,tree
KN27,-32.4308,118.1291,EUCSAL_B,,Myrtaceae,Eucalyptus,salubris,Eucalyptus salubris,tree
KN27,-32.4308,118.1291,EUCERYMA,,Myrtaceae,Eucalyptus,erythronema,Eucalyptus erythronema,NA
KN28,-32.4133,118.0924,EUCLOXLO,,Myrtaceae,Eucalyptus,loxophleba,Eucalyptus loxophleba,NA
KN29,-32.3508,117.8415,EUCLOXLO,,Myrtaceae,Eucalyptus,loxophleba,Eucalyptus loxophleba,NA
KN30,-32.3506,117.85,BAECRI,,Myrtaceae,Baeckea,crispiflora,Baeckea crispiflora,shrub
KN30,-32.3506,117.85,EUCWAN,,Myrtaceae,Eucalyptus,wandoo,Eucalyptus wandoo,tree
KN30,-32.3506,117.85,MELLEP,,Myrtaceae,Melaleuca,leptospermoides,Melaleuca leptospermoides,shrub
KN30,-32.3506,117.85,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
KN31,-32.3472,117.8199,EUCSAL_A,,Myrtaceae,Eucalyptus,salmonophloia,Eucalyptus salmonophloia,tree
KN32,-32.349,117.8553,EUCCELVI,,Myrtaceae,Eucalyptus,celastroides,Eucalyptus celastroides,NA
KN32,-32.349,117.8553,EUCPHE,,Myrtaceae,Eucalyptus,phenax,Eucalyptus phenax,mallee
KN32,-32.349,117.8553,EUCSAL_A,,Myrtaceae,Eucalyptus,salmonophloia,Eucalyptus salmonophloia,tree
KN32,-32.349,117.8553,EUCTEN,,Myrtaceae,Eucalyptus,tenera,Eucalyptus tenera,mallee
KN32,-32.349,117.8553,EUCYIL,,Myrtaceae,Eucalyptus,yilgarnensis,Eucalyptus yilgarnensis,mallee
KN33,-32.3501,117.8283,EUCCAPCA,,Myrtaceae,Eucalyptus,capillosa,Eucalyptus capillosa,NA
KN33,-32.3501,117.8283,EUCPHAPH,,Myrtaceae,Eucalyptus,phaenophylla,Eucalyptus phaenophylla,NA
KN33,-32.3501,117.8283,EUCVEG,,Myrtaceae,Eucalyptus,vegrandis,Eucalyptus vegrandis,mallee
KN33,-32.3501,117.8283,LEPERU,,Myrtaceae,Leptospermum,erubescens,Leptospermum erubescens,shrub
KN33,-32.3501,117.8283,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
KN34,-32.3611,117.8556,EUCCELVI,,Myrtaceae,Eucalyptus,celastroides,Eucalyptus celastroides,NA
KN34,-32.3611,117.8556,EUCPHE,,Myrtaceae,Eucalyptus,phenax,Eucalyptus phenax,mallee
KN34,-32.3611,117.8556,EUCMYR,,Myrtaceae,Eucalyptus,myriadena,Eucalyptus myriadena,tree
KN34,-32.3611,117.8556,EUCFLO,,Myrtaceae,Eucalyptus,flocktoniae,Eucalyptus flocktoniae,mallee
KN34,-32.3611,117.8556,EUCSAL_A,,Myrtaceae,Eucalyptus,salmonophloia,Eucalyptus salmonophloia,tree
KN34,-32.3611,117.8556,EUCYIL,,Myrtaceae,Eucalyptus,yilgarnensis,Eucalyptus yilgarnensis,mallee
KN34,-32.3611,117.8556,EUCTEN,,Myrtaceae,Eucalyptus,tenera,Eucalyptus tenera,mallee
KN35,-32.3473,117.8201,EUCSAL_A,,Myrtaceae,Eucalyptus,salmonophloia,Eucalyptus salmonophloia,tree
KN35,-32.3473,117.8201,EUCPHE,,Myrtaceae,Eucalyptus,phenax,Eucalyptus phenax,mallee
KN35,-32.3473,117.8201,EUCFLO,,Myrtaceae,Eucalyptus,flocktoniae,Eucalyptus flocktoniae,mallee
KN35,-32.3473,117.8201,EUCTEN,,Myrtaceae,Eucalyptus,tenera,Eucalyptus tenera,mallee
KN36,-32.3351,117.8406,BAECRI,,Myrtaceae,Baeckea,crispiflora,Baeckea crispiflora,shrub
KN36,-32.3351,117.8406,EUCALB,,Myrtaceae,Eucalyptus,albida,Eucalyptus albida,mallee
KN36,-32.3351,117.8406,BAEGRA_A,,Myrtaceae,Baeckea,grandibracteata,Baeckea grandibracteata,NA
KN36,-32.3351,117.8406,CALLES,,Myrtaceae,Calytrix,leschenaultii,Calytrix leschenaultii,shrub
KN36,-32.3351,117.8406,CALQUA,,Myrtaceae,Calothamnus,quadrifidus,Calothamnus quadrifidus,shrub
KN36,-32.3351,117.8406,MELLEP,,Myrtaceae,Melaleuca,leptospermoides,Melaleuca leptospermoides,shrub
KN36,-32.3351,117.8406,MELSUB_B,,Myrtaceae,Melaleuca,subtrigona,Melaleuca subtrigona,shrub
KN36,-32.3351,117.8406,VERCHR_A,,Myrtaceae,Verticordia,chrysantha,Verticordia chrysantha,shrub
KN37,-32.3602,117.8577,EUCCAPCA,,Myrtaceae,Eucalyptus,capillosa,Eucalyptus capillosa,NA
KN37,-32.3602,117.8577,EUCCAPPO,,Myrtaceae,Eucalyptus,capillosa,Eucalyptus capillosa,NA
KN37,-32.3602,117.8577,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
KN37,-32.3602,117.8577,EUCLEP_A,,Myrtaceae,Eucalyptus,leptocalyx,Eucalyptus leptocalyx,mallee
KN37,-32.3602,117.8577,EUCTEN,,Myrtaceae,Eucalyptus,tenera,Eucalyptus tenera,mallee
KN38,-32.3358,117.8442,CALLES,,Myrtaceae,Calytrix,leschenaultii,Calytrix leschenaultii,shrub
KN38,-32.3358,117.8442,BAECRI,,Myrtaceae,Baeckea,crispiflora,Baeckea crispiflora,shrub
KN38,-32.3358,117.8442,MELSUB_B,,Myrtaceae,Melaleuca,subtrigona,Melaleuca subtrigona,shrub
KN38,-32.3358,117.8442,MELLEP,,Myrtaceae,Melaleuca,leptospermoides,Melaleuca leptospermoides,shrub
KN38,-32.3358,117.8442,VERGRA_A,,Myrtaceae,Verticordia,grandiflora,Verticordia grandiflora,shrub
KN39,-32.3345,117.8344,BEAINT,,Myrtaceae,Beaufortia,interstans,Beaufortia interstans,shrub
KN39,-32.3345,117.8344,MELLEP,,Myrtaceae,Melaleuca,leptospermoides,Melaleuca leptospermoides,shrub
KN39,-32.3345,117.8344,VERCHR_A,,Myrtaceae,Verticordia,chrysantha,Verticordia chrysantha,shrub
KN39,-32.3345,117.8344,MELPLA,,Myrtaceae,Melaleuca,platycalyx,Melaleuca platycalyx,shrub
KN40,-32.3371,117.8406,CALFRA_A,,Myrtaceae,Calytrix,fraseri,Calytrix fraseri,shrub
KN40,-32.3371,117.8406,CALQUA,,Myrtaceae,Calothamnus,quadrifidus,Calothamnus quadrifidus,shrub
KN40,-32.3371,117.8406,MELSUB_B,,Myrtaceae,Melaleuca,subtrigona,Melaleuca subtrigona,shrub
KN41,-32.352,117.8613,CALLES,,Myrtaceae,Calytrix,leschenaultii,Calytrix leschenaultii,shrub
KN41,-32.352,117.8613,BEAMIC,,Myrtaceae,Beaufortia,micrantha,Beaufortia micrantha,shrub
KN41,-32.352,117.8613,BAECRI,,Myrtaceae,Baeckea,crispiflora,Baeckea crispiflora,shrub
KN41,-32.352,117.8613,MELPUN,,Myrtaceae,Melaleuca,pungens,Melaleuca pungens,shrub
KN41,-32.352,117.8613,MELLEP,,Myrtaceae,Melaleuca,leptospermoides,Melaleuca leptospermoides,shrub
KN41,-32.352,117.8613,VERGRA_A,,Myrtaceae,Verticordia,grandiflora,Verticordia grandiflora,shrub
KN42,-32.3388,117.8368,CALLES,,Myrtaceae,Calytrix,leschenaultii,Calytrix leschenaultii,shrub
KN42,-32.3388,117.8368,BAECRI,,Myrtaceae,Baeckea,crispiflora,Baeckea crispiflora,shrub
KN42,-32.3388,117.8368,VERINS,,Myrtaceae,Verticordia,insignis,Verticordia insignis,shrub
KN42,-32.3388,117.8368,MELLEP,,Myrtaceae,Melaleuca,leptospermoides,Melaleuca leptospermoides,shrub
KN42,-32.3388,117.8368,VERCHR_A,,Myrtaceae,Verticordia,chrysantha,Verticordia chrysantha,shrub
KN42,-32.3388,117.8368,VERBRO,,Myrtaceae,Verticordia,brownii,Verticordia brownii,shrub
KN42,-32.3388,117.8368,VERPIC,,Myrtaceae,Verticordia,picta,Verticordia picta,shrub
KN42,-32.3388,117.8368,VERBRA,,Myrtaceae,Verticordia,brachypoda,Verticordia brachypoda,shrub
KN43,-32.3563,117.8423,EUCCAPCA,,Myrtaceae,Eucalyptus,capillosa,Eucalyptus capillosa,NA
LK02,-33.2036,119.715,EUCPIL,,Myrtaceae,Eucalyptus,pileata,Eucalyptus pileata,mallee
LK02,-33.2036,119.715,EUCTEN,,Myrtaceae,Eucalyptus,tenera,Eucalyptus tenera,mallee
LK02,-33.2036,119.715,MELTEU,,Myrtaceae,Melaleuca,teuthidoides,Melaleuca teuthidoides,shrub
LK02,-33.2036,119.715,MELLAN,,Myrtaceae,Melaleuca,lanceolata,Melaleuca lanceolata,shrub
LK02,-33.2036,119.715,MELELE,,Myrtaceae,Melaleuca,eleuterostachya,Melaleuca eleuterostachya,shrub
LK02,-33.2036,119.715,EUCTRA,,Myrtaceae,Eucalyptus,transcontinentalis,Eucalyptus transcontinentalis,tree
LK04,-33.26,119.7578,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
LK04,-33.26,119.7578,EUCPER,,Myrtaceae,Eucalyptus,perangusta,Eucalyptus perangusta,mallee
LK05,-33.2469,119.5511,EUCSAL_A,,Myrtaceae,Eucalyptus,salmonophloia,Eucalyptus salmonophloia,tree
LK05,-33.2469,119.5511,MELELE,,Myrtaceae,Melaleuca,eleuterostachya,Melaleuca eleuterostachya,shrub
LK05,-33.2469,119.5511,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
LK06,-33.2775,119.4953,CALBREST,,Myrtaceae,Calytrix,breviseta,Calytrix breviseta,NA
LK06,-33.2775,119.4953,EREPAU,,Myrtaceae,Eremaea,pauciflora,Eremaea pauciflora,shrub
LK06,-33.2775,119.4953,BEAMIC,,Myrtaceae,Beaufortia,micrantha,Beaufortia micrantha,shrub
LK06,-33.2775,119.4953,AGOSPASP,,Myrtaceae,Agonis,spathulata,Agonis spathulata,NA
LK06,-33.2775,119.4953,CHANAV,,Myrtaceae,Chamelaucium,naviculum,Chamelaucium naviculum,shrub
LK06,-33.2775,119.4953,BEASCH,,Myrtaceae,Beaufortia,schaueri,Beaufortia schaueri,shrub
LK06,-33.2775,119.4953,MELTUB,,Myrtaceae,Melaleuca,tuberculata,Melaleuca tuberculata,shrub
LK06,-33.2775,119.4953,MICRAC,,Myrtaceae,Micromyrtus,racemosa,Micromyrtus racemosa,shrub
LK06,-33.2775,119.4953,BAEPRE,,Myrtaceae,Baeckea,preissiana,Baeckea preissiana,shrub
LK08,-33.3436,119.525,BAECOR,,Myrtaceae,Baeckea,corynophylla,Baeckea corynophylla,shrub
LK08,-33.3436,119.525,EUCARG,,Myrtaceae,Eucalyptus,argyphea,Eucalyptus argyphea,mallet
LK08,-33.3436,119.525,EUCPHAPH,,Myrtaceae,Eucalyptus,phaenophylla,Eucalyptus phaenophylla,NA
LK08,-33.3436,119.525,EUCSPO,,Myrtaceae,Eucalyptus,sporadica,Eucalyptus sporadica,mallee
LK08,-33.3436,119.525,EUCINC,,Myrtaceae,Eucalyptus,incrassata,Eucalyptus incrassata,mallee
LK08,-33.3436,119.525,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
LK08,-33.3436,119.525,RINCOM,,Myrtaceae,Rinzia,communis,Rinzia communis,shrub
LK10,-33.0419,119.9911,CALBREST,,Myrtaceae,Calytrix,breviseta,Calytrix breviseta,NA
LK10,-33.0419,119.9911,BEAMIC,,Myrtaceae,Beaufortia,micrantha,Beaufortia micrantha,shrub
LK10,-33.0419,119.9911,BAEPRE,,Myrtaceae,Baeckea,preissiana,Baeckea preissiana,shrub
LK10,-33.0419,119.9911,BAECRI,,Myrtaceae,Baeckea,crispiflora,Baeckea crispiflora,shrub
LK10,-33.0419,119.9911,MELTUB,,Myrtaceae,Melaleuca,tuberculata,Melaleuca tuberculata,shrub
LK10,-33.0419,119.9911,VERCHR_A,,Myrtaceae,Verticordia,chrysantha,Verticordia chrysantha,shrub
LK10,-33.0419,119.9911,MELCOR_A,,Myrtaceae,Melaleuca,cordata,Melaleuca cordata,shrub
LK10,-33.0419,119.9911,VERROE,,Myrtaceae,Verticordia,roei,Verticordia roei,shrub
LK10,-33.0419,119.9911,VERPIC,,Myrtaceae,Verticordia,picta,Verticordia picta,shrub
LK11,-33.4742,119.7419,CALLES,,Myrtaceae,Calytrix,leschenaultii,Calytrix leschenaultii,shrub
LK11,-33.4742,119.7419,EUCFOE,,Myrtaceae,Eucalyptus,foecunda,Eucalyptus foecunda,NA
LK11,-33.4742,119.7419,EUCPHAPH,,Myrtaceae,Eucalyptus,phaenophylla,Eucalyptus phaenophylla,NA
LK11,-33.4742,119.7419,EUCCAP,,Myrtaceae,Eucalyptus,captiosa,Eucalyptus captiosa,mallee
LK11,-33.4742,119.7419,BEAMIC,,Myrtaceae,Beaufortia,micrantha,Beaufortia micrantha,shrub
LK11,-33.4742,119.7419,MELSUB_B,,Myrtaceae,Melaleuca,subtrigona,Melaleuca subtrigona,shrub
LK11,-33.4742,119.7419,MELSCU,P1,Myrtaceae,Melaleuca,sculponeata,Melaleuca sculponeata,NA
LK11,-33.4742,119.7419,MELRIG,,Myrtaceae,Melaleuca,rigidifolia,Melaleuca rigidifolia,shrub
LK11,-33.4742,119.7419,KUNJUC,,Myrtaceae,Kunzea,jucunda,Kunzea jucunda,shrub
LK11,-33.4742,119.7419,VERACEPR,,Myrtaceae,Verticordia,acerosa,Verticordia acerosa,NA
LK12,-33.2878,120.105,EUCTEN,,Myrtaceae,Eucalyptus,tenera,Eucalyptus tenera,mallee
LK12,-33.2878,120.105,EUCPIL,,Myrtaceae,Eucalyptus,pileata,Eucalyptus pileata,mallee
LK12,-33.2878,120.105,EUCFLO,,Myrtaceae,Eucalyptus,flocktoniae,Eucalyptus flocktoniae,mallee
LK12,-33.2878,120.105,EUCFAL,,Myrtaceae,Eucalyptus,falcata,Eucalyptus falcata,mallee
LK12,-33.2878,120.105,MELUND,,Myrtaceae,Melaleuca,undulata,Melaleuca undulata,shrub
LK12,-33.2878,120.105,MELSOC,,Myrtaceae,Melaleuca,societatis,Melaleuca societatis,shrub
LK12,-33.2878,120.105,MELPAUPA,,Myrtaceae,Melaleuca,pauperiflora,Melaleuca pauperiflora,NA
LK12,-33.2878,120.105,MELJOH,,Myrtaceae,Melaleuca,johnsonii,Melaleuca johnsonii,shrub
LK13,-33.0817,119.9981,EUCPHE,,Myrtaceae,Eucalyptus,phenax,Eucalyptus phenax,mallee
LK13,-33.0817,119.9981,EUCFLO,,Myrtaceae,Eucalyptus,flocktoniae,Eucalyptus flocktoniae,mallee
LK13,-33.0817,119.9981,EUCDEP,P3,Myrtaceae,Eucalyptus,depauperata,Eucalyptus depauperata,NA
LK13,-33.0817,119.9981,MELUND,,Myrtaceae,Melaleuca,undulata,Melaleuca undulata,shrub
LK13,-33.0817,119.9981,MELJOH,,Myrtaceae,Melaleuca,johnsonii,Melaleuca johnsonii,shrub
LK13,-33.0817,119.9981,MELACUAC,,Myrtaceae,Melaleuca,acuminata,Melaleuca acuminata,NA
LK13,-33.0817,119.9981,MELTEU,,Myrtaceae,Melaleuca,teuthidoides,Melaleuca teuthidoides,shrub
LK13,-33.0817,119.9981,EUCPIL,,Myrtaceae,Eucalyptus,pileata,Eucalyptus pileata,mallee
LK13,-33.0817,119.9981,MELSOC,,Myrtaceae,Melaleuca,societatis,Melaleuca societatis,shrub
LK13,-33.0817,119.9981,MELLAT_A,,Myrtaceae,Melaleuca,lateriflora,Melaleuca lateriflora,shrub
LK14,-33.2423,119.7622,EUCKON,,Myrtaceae,Eucalyptus,kondininensis,Eucalyptus kondininensis,tree
LK14,-33.2423,119.7622,MELTHY_B,,Myrtaceae,Melaleuca,thyoides,Melaleuca thyoides,shrub
LK14,-33.2423,119.7622,MELLAN,,Myrtaceae,Melaleuca,lanceolata,Melaleuca lanceolata,shrub
LK15,-33.4997,119.6782,BAEPRE,,Myrtaceae,Baeckea,preissiana,Baeckea preissiana,shrub
LK15,-33.4997,119.6782,BEASCH,,Myrtaceae,Beaufortia,schaueri,Beaufortia schaueri,shrub
LK15,-33.4997,119.6782,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
LK15,-33.4997,119.6782,MELTUB,,Myrtaceae,Melaleuca,tuberculata,Melaleuca tuberculata,shrub
LK15,-33.4997,119.6782,LEPSPI,,Myrtaceae,Leptospermum,spinescens,Leptospermum spinescens,shrub
LK15,-33.4997,119.6782,EUCPLE,,Myrtaceae,Eucalyptus,pleurocarpa,Eucalyptus pleurocarpa,mallee
LK15,-33.4997,119.6782,RINCOM,,Myrtaceae,Rinzia,communis,Rinzia communis,shrub
LK16,-33.3375,119.4939,EUCSAL_A,,Myrtaceae,Eucalyptus,salmonophloia,Eucalyptus salmonophloia,tree
LK16,-33.3375,119.4939,EUCOCC,,Myrtaceae,Eucalyptus,occidentalis,Eucalyptus occidentalis,tree
LK16,-33.3375,119.4939,MELGLA,,Myrtaceae,Melaleuca,glaberrima,Melaleuca glaberrima,shrub
LK16,-33.3375,119.4939,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
LK17,-33.2451,119.8571,THRAUS,,Myrtaceae,Thryptomene,australis,Thryptomene australis,shrub
LK18,-33.1582,119.9608,EUCEXT,,Myrtaceae,Eucalyptus,extensa,Eucalyptus extensa,tree
LK18,-33.1582,119.9608,EUCSAL_B,,Myrtaceae,Eucalyptus,salubris,Eucalyptus salubris,tree
LK18,-33.1582,119.9608,MELUND,,Myrtaceae,Melaleuca,undulata,Melaleuca undulata,shrub
LK18,-33.1582,119.9608,EUCDIE,,Myrtaceae,Eucalyptus,dielsii,Eucalyptus dielsii,mallee
LK18,-33.1582,119.9608,EUCFLO,,Myrtaceae,Eucalyptus,flocktoniae,Eucalyptus flocktoniae,mallee
LK18,-33.1582,119.9608,MELSPA_A,,Myrtaceae,Melaleuca,sparsiflora,Melaleuca sparsiflora,shrub
LK18,-33.1582,119.9608,MELCLI,,Myrtaceae,Melaleuca,cliffortioides,Melaleuca cliffortioides,NA
LK18,-33.1582,119.9608,MELPAUPA,,Myrtaceae,Melaleuca,pauperiflora,Melaleuca pauperiflora,NA
LK18,-33.1582,119.9608,MELCUC,,Myrtaceae,Melaleuca,cucullata,Melaleuca cucullata,shrub
LK19,-32.9675,119.761,BAEPRE,,Myrtaceae,Baeckea,preissiana,Baeckea preissiana,shrub
LK19,-32.9675,119.761,MELUNCGP,,Myrtaceae,Melaleuca,uncinata,Melaleuca uncinata,shrub
LK19,-32.9675,119.761,MELTUB,,Myrtaceae,Melaleuca,tuberculata,Melaleuca tuberculata,shrub
LK19,-32.9675,119.761,LEPERU,,Myrtaceae,Leptospermum,erubescens,Leptospermum erubescens,shrub
LK19,-32.9675,119.761,VERCHR_A,,Myrtaceae,Verticordia,chrysantha,Verticordia chrysantha,shrub
LK19,-32.9675,119.761,VERPEN,,Myrtaceae,Verticordia,pennigera,Verticordia pennigera,NA
LK19,-32.9675,119.761,VERROE,,Myrtaceae,Verticordia,roei,Verticordia roei,shrub
LK20,-33.0885,119.6619,EUCERE,,Myrtaceae,Eucalyptus,eremophila,Eucalyptus eremophila,mallee
LK20,-33.0885,119.6619,EUCFLO,,Myrtaceae,Eucalyptus,flocktoniae,Eucalyptus flocktoniae,mallee
LK20,-33.0885,119.6619,EUCPIL,,Myrtaceae,Eucalyptus,pileata,Eucalyptus pileata,mallee
LK20,-33.0885,119.6619,MELLAT_A,,Myrtaceae,Melaleuca,lateriflora,Melaleuca lateriflora,shrub
LK20,-33.0885,119.6619,EUCSAL_A,,Myrtaceae,Eucalyptus,salmonophloia,Eucalyptus salmonophloia,tree
LK22,-33.2448,119.5431,EUCFLO,,Myrtaceae,Eucalyptus,flocktoniae,Eucalyptus flocktoniae,mallee
LK22,-33.2448,119.5431,MELPAUFA,,Myrtaceae,Melaleuca,pauperiflora,Melaleuca pauperiflora,NA
LK22,-33.2448,119.5431,EUCSAL_B,,Myrtaceae,Eucalyptus,salubris,Eucalyptus salubris,tree
LK22,-33.2448,119.5431,MELSPA_A,,Myrtaceae,Melaleuca,sparsiflora,Melaleuca sparsiflora,shrub
LK22,-33.2448,119.5431,MELPAUPA,,Myrtaceae,Melaleuca,pauperiflora,Melaleuca pauperiflora,NA
LK23,-33.2719,119.6808,CALLES,,Myrtaceae,Calytrix,leschenaultii,Calytrix leschenaultii,shrub
LK23,-33.2719,119.6808,EREPAU,,Myrtaceae,Eremaea,pauciflora,Eremaea pauciflora,shrub
LK23,-33.2719,119.6808,BEAMIC,,Myrtaceae,Beaufortia,micrantha,Beaufortia micrantha,shrub
LK23,-33.2719,119.6808,CHANAV,,Myrtaceae,Chamelaucium,naviculum,Chamelaucium naviculum,shrub
LK23,-33.2719,119.6808,EUCPLE,,Myrtaceae,Eucalyptus,pleurocarpa,Eucalyptus pleurocarpa,mallee
LK23,-33.2719,119.6808,VERPLU,,Myrtaceae,Verticordia,plumosa,Verticordia plumosa,shrub
LK23,-33.2719,119.6808,BAEPRE,,Myrtaceae,Baeckea,preissiana,Baeckea preissiana,shrub
LK23,-33.2719,119.6808,LEPINE,,Myrtaceae,Leptospermum,inelegans,Leptospermum inelegans,shrub
